Vandportalen - www.vandportalen.dk
Lokalitet:;28.02 Bygholm å, Kørup bro
Tidsserie:;Vandføring, Døgnmiddel (DMP)
Drives af Miljøstyrelsen
Dataperiode:;01-01-1917 00:00 - 19-02-2025 00:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;17-02-2025 15:00

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Vandføring, Døgnmiddel (DMP) (l/s);ks mrk.
05-10-2004 00:00;560.732;2
06-10-2004 00:00;536.008;2
07-10-2004 00:00;766.725;2
08-10-2004 00:00;904.967;2
09-10-2004 00:00;787.427;2
10-10-2004 00:00;668.114;2
11-10-2004 00:00;591.213;2
12-10-2004 00:00;543.273;2
13-10-2004 00:00;523.023;2
14-10-2004 00:00;508.073;2
15-10-2004 00:00;498.708;2
16-10-2004 00:00;568.101;2
17-10-2004 00:00;1061.017;2
18-10-2004 00:00;3290.596;2
19-10-2004 00:00;2594.995;2
20-10-2004 00:00;1885.585;2
21-10-2004 00:00;2457.794;2
22-10-2004 00:00;3149.606;2
23-10-2004 00:00;4017.133;2
24-10-2004 00:00;5504.464;2
25-10-2004 00:00;4363.259;2
26-10-2004 00:00;3821.931;2
27-10-2004 00:00;3071.243;2
28-10-2004 00:00;2391.816;2
29-10-2004 00:00;1992.338;2
30-10-2004 00:00;5022.518;2
31-10-2004 00:00;5533.304;2
01-11-2004 00:00;4178.212;2
02-11-2004 00:00;3023.160;2
03-11-2004 00:00;2312.976;2
04-11-2004 00:00;1921.096;2
05-11-2004 00:00;1921.138;2
06-11-2004 00:00;2248.014;2
07-11-2004 00:00;1981.081;2
08-11-2004 00:00;1861.850;2
09-11-2004 00:00;1718.395;2
10-11-2004 00:00;2950.523;2
11-11-2004 00:00;4262.126;2
12-11-2004 00:00;3767.315;2
13-11-2004 00:00;4148.924;2
14-11-2004 00:00;3174.861;2
15-11-2004 00:00;2593.068;2
16-11-2004 00:00;2236.010;2
17-11-2004 00:00;1980.002;2
18-11-2004 00:00;2546.429;2
19-11-2004 00:00;2391.670;2
20-11-2004 00:00;1922.396;2
21-11-2004 00:00;1556.061;2
22-11-2004 00:00;2824.616;2
23-11-2004 00:00;4435.430;2
24-11-2004 00:00;3308.546;2
25-11-2004 00:00;2613.638;2
26-11-2004 00:00;2219.920;2
27-11-2004 00:00;2340.329;2
28-11-2004 00:00;2203.152;2
29-11-2004 00:00;1915.529;2
30-11-2004 00:00;1672.642;2
01-12-2004 00:00;1509.772;2
02-12-2004 00:00;1501.812;2
03-12-2004 00:00;1354.087;2
04-12-2004 00:00;1368.947;2
05-12-2004 00:00;1406.663;2
06-12-2004 00:00;1325.847;2
07-12-2004 00:00;1225.562;2
08-12-2004 00:00;1124.086;2
09-12-2004 00:00;1069.043;2
10-12-2004 00:00;1038.638;2
11-12-2004 00:00;991.135;2
12-12-2004 00:00;936.369;2
13-12-2004 00:00;931.593;2
14-12-2004 00:00;926.553;2
15-12-2004 00:00;1000.253;2
16-12-2004 00:00;1126.939;2
17-12-2004 00:00;1310.013;2
18-12-2004 00:00;1586.434;2
19-12-2004 00:00;1594.027;2
20-12-2004 00:00;1718.772;2
21-12-2004 00:00;1765.095;2
22-12-2004 00:00;2536.734;2
23-12-2004 00:00;5368.191;2
24-12-2004 00:00;8066.352;2
25-12-2004 00:00;8851.632;2
26-12-2004 00:00;7517.049;2
27-12-2004 00:00;5529.588;2
28-12-2004 00:00;4087.718;2
29-12-2004 00:00;3014.273;2
30-12-2004 00:00;3143.234;2
31-12-2004 00:00;4675.517;2
01-01-2005 00:00;4064.570;2
02-01-2005 00:00;5374.136;2
03-01-2005 00:00;6369.593;2
04-01-2005 00:00;5204.910;2
05-01-2005 00:00;4280.296;2
06-01-2005 00:00;4067.559;2
07-01-2005 00:00;3897.924;2
08-01-2005 00:00;6825.439;2
09-01-2005 00:00;7728.646;2
10-01-2005 00:00;7185.186;2
11-01-2005 00:00;5841.430;2
12-01-2005 00:00;5083.444;2
13-01-2005 00:00;4465.052;2
14-01-2005 00:00;3819.872;2
15-01-2005 00:00;3185.975;2
16-01-2005 00:00;2815.513;2
17-01-2005 00:00;2607.208;2
18-01-2005 00:00;3467.635;2
19-01-2005 00:00;4125.677;2
20-01-2005 00:00;5692.060;2
21-01-2005 00:00;6592.909;2
22-01-2005 00:00;5025.224;2
23-01-2005 00:00;3655.083;2
24-01-2005 00:00;2781.169;2
25-01-2005 00:00;2277.323;2
26-01-2005 00:00;2004.566;2
27-01-2005 00:00;1893.231;2
28-01-2005 00:00;1757.905;2
29-01-2005 00:00;1581.213;2
30-01-2005 00:00;1682.400;2
31-01-2005 00:00;2072.148;2
01-02-2005 00:00;1971.518;2
02-02-2005 00:00;1720.559;2
03-02-2005 00:00;1567.956;2
04-02-2005 00:00;1496.046;2
05-02-2005 00:00;1483.404;2
06-02-2005 00:00;1377.822;2
07-02-2005 00:00;1236.838;2
08-02-2005 00:00;1138.313;2
09-02-2005 00:00;1073.922;2
10-02-2005 00:00;1460.476;2
11-02-2005 00:00;1640.747;2
12-02-2005 00:00;1812.387;2
13-02-2005 00:00;1668.289;2
14-02-2005 00:00;1444.850;2
15-02-2005 00:00;1356.429;2
16-02-2005 00:00;1271.717;2
17-02-2005 00:00;1327.975;2
18-02-2005 00:00;1935.100;2
19-02-2005 00:00;4096.027;2
20-02-2005 00:00;3635.661;2
21-02-2005 00:00;2966.466;2
22-02-2005 00:00;2772.725;2
23-02-2005 00:00;2096.237;2
24-02-2005 00:00;1597.766;2
25-02-2005 00:00;1899.220;2
26-02-2005 00:00;2030.718;2
27-02-2005 00:00;1712.534;2
28-02-2005 00:00;1580.463;2
01-03-2005 00:00;1846.939;2
02-03-2005 00:00;1666.187;2
03-03-2005 00:00;1323.041;2
04-03-2005 00:00;1310.791;2
05-03-2005 00:00;1150.277;2
06-03-2005 00:00;1034.288;2
07-03-2005 00:00;1024.218;2
08-03-2005 00:00;1025.438;2
09-03-2005 00:00;1036.524;2
10-03-2005 00:00;1037.867;2
11-03-2005 00:00;3826.480;2
12-03-2005 00:00;6813.290;2
13-03-2005 00:00;4995.034;2
14-03-2005 00:00;3651.342;2
15-03-2005 00:00;4012.618;2
16-03-2005 00:00;8023.520;2
17-03-2005 00:00;9735.826;2
18-03-2005 00:00;9116.118;2
19-03-2005 00:00;7864.801;2
20-03-2005 00:00;5865.680;2
21-03-2005 00:00;4674.355;2
22-03-2005 00:00;3605.364;2
23-03-2005 00:00;3019.431;2
24-03-2005 00:00;2638.246;2
25-03-2005 00:00;2367.422;2
26-03-2005 00:00;2236.700;2
27-03-2005 00:00;2176.650;2
28-03-2005 00:00;1911.212;2
29-03-2005 00:00;1714.290;2
30-03-2005 00:00;1581.487;2
31-03-2005 00:00;1409.641;2
01-04-2005 00:00;1308.397;2
02-04-2005 00:00;1249.799;2
03-04-2005 00:00;1200.208;2
04-04-2005 00:00;1160.222;2
05-04-2005 00:00;1213.052;2
06-04-2005 00:00;1162.384;2
07-04-2005 00:00;1391.354;2
08-04-2005 00:00;1392.155;2
09-04-2005 00:00;1143.578;2
10-04-2005 00:00;1126.337;2
11-04-2005 00:00;1110.013;2
12-04-2005 00:00;1026.618;2
13-04-2005 00:00;993.463;2
14-04-2005 00:00;1177.420;2
15-04-2005 00:00;1350.535;2
16-04-2005 00:00;1196.913;2
17-04-2005 00:00;1080.106;2
18-04-2005 00:00;988.930;2
19-04-2005 00:00;892.904;2
20-04-2005 00:00;821.615;2
21-04-2005 00:00;782.559;2
22-04-2005 00:00;758.133;2
23-04-2005 00:00;735.532;2
24-04-2005 00:00;716.616;2
25-04-2005 00:00;686.559;2
26-04-2005 00:00;666.303;2
27-04-2005 00:00;695.081;2
28-04-2005 00:00;805.476;2
29-04-2005 00:00;716.276;2
30-04-2005 00:00;704.786;2
01-05-2005 00:00;761.519;2
02-05-2005 00:00;836.115;2
03-05-2005 00:00;774.813;2
04-05-2005 00:00;1730.601;2
05-05-2005 00:00;1390.853;2
06-05-2005 00:00;1164.496;2
07-05-2005 00:00;1026.749;2
08-05-2005 00:00;1055.111;2
09-05-2005 00:00;1054.742;2
10-05-2005 00:00;1131.832;2
11-05-2005 00:00;1075.563;2
12-05-2005 00:00;974.323;2
13-05-2005 00:00;840.211;2
14-05-2005 00:00;775.189;2
15-05-2005 00:00;722.364;2
16-05-2005 00:00;689.857;2
17-05-2005 00:00;629.135;2
18-05-2005 00:00;594.931;2
19-05-2005 00:00;564.951;2
20-05-2005 00:00;561.188;2
21-05-2005 00:00;680.491;2
22-05-2005 00:00;631.266;2
23-05-2005 00:00;588.950;2
24-05-2005 00:00;542.737;2
25-05-2005 00:00;526.919;2
26-05-2005 00:00;502.827;2
27-05-2005 00:00;476.936;2
28-05-2005 00:00;459.999;2
29-05-2005 00:00;446.284;2
30-05-2005 00:00;436.522;2
31-05-2005 00:00;462.223;2
01-06-2005 00:00;505.699;2
02-06-2005 00:00;588.674;2
03-06-2005 00:00;641.839;2
04-06-2005 00:00;1098.129;2
05-06-2005 00:00;842.318;2
06-06-2005 00:00;668.779;2
07-06-2005 00:00;564.432;2
08-06-2005 00:00;499.042;2
09-06-2005 00:00;477.243;2
10-06-2005 00:00;468.984;2
11-06-2005 00:00;474.134;2
12-06-2005 00:00;484.698;2
13-06-2005 00:00;725.908;2
14-06-2005 00:00;649.248;2
15-06-2005 00:00;514.006;2
16-06-2005 00:00;480.324;2
17-06-2005 00:00;475.679;2
18-06-2005 00:00;443.400;2
19-06-2005 00:00;420.234;2
20-06-2005 00:00;411.898;2
21-06-2005 00:00;407.821;2
22-06-2005 00:00;391.545;2
23-06-2005 00:00;371.185;2
24-06-2005 00:00;361.281;2
25-06-2005 00:00;362.471;2
26-06-2005 00:00;351.060;2
27-06-2005 00:00;341.238;2
28-06-2005 00:00;334.726;2
29-06-2005 00:00;328.201;2
30-06-2005 00:00;320.892;2
01-07-2005 00:00;311.228;2
02-07-2005 00:00;308.296;2
03-07-2005 00:00;307.748;2
04-07-2005 00:00;320.221;2
05-07-2005 00:00;378.989;2
06-07-2005 00:00;434.858;2
07-07-2005 00:00;384.334;2
08-07-2005 00:00;346.959;2
09-07-2005 00:00;322.031;2
10-07-2005 00:00;306.436;2
11-07-2005 00:00;296.102;2
12-07-2005 00:00;292.901;2
13-07-2005 00:00;289.474;2
14-07-2005 00:00;289.869;2
15-07-2005 00:00;556.268;2
16-07-2005 00:00;424.416;2
17-07-2005 00:00;321.237;2
18-07-2005 00:00;304.882;2
19-07-2005 00:00;333.984;2
20-07-2005 00:00;534.439;2
21-07-2005 00:00;839.920;2
22-07-2005 00:00;544.165;2
23-07-2005 00:00;447.499;2
24-07-2005 00:00;380.495;2
25-07-2005 00:00;366.227;2
26-07-2005 00:00;348.143;2
27-07-2005 00:00;330.805;2
28-07-2005 00:00;330.467;2
29-07-2005 00:00;377.449;2
30-07-2005 00:00;503.830;2
31-07-2005 00:00;516.314;2
01-08-2005 00:00;821.388;2
02-08-2005 00:00;558.835;2
03-08-2005 00:00;455.181;2
04-08-2005 00:00;641.120;2
05-08-2005 00:00;746.331;2
06-08-2005 00:00;862.901;2
07-08-2005 00:00;556.062;2
08-08-2005 00:00;453.754;2
09-08-2005 00:00;482.837;2
10-08-2005 00:00;445.203;2
11-08-2005 00:00;411.847;2
12-08-2005 00:00;385.919;2
13-08-2005 00:00;377.404;2
14-08-2005 00:00;367.668;2
15-08-2005 00:00;360.967;2
16-08-2005 00:00;351.020;2
17-08-2005 00:00;347.114;2
18-08-2005 00:00;344.311;2
19-08-2005 00:00;339.133;2
20-08-2005 00:00;333.635;2
21-08-2005 00:00;330.652;2
22-08-2005 00:00;335.881;2
23-08-2005 00:00;339.585;2
24-08-2005 00:00;338.806;2
25-08-2005 00:00;348.260;2
26-08-2005 00:00;355.648;2
27-08-2005 00:00;342.862;2
28-08-2005 00:00;341.093;2
29-08-2005 00:00;334.633;2
30-08-2005 00:00;330.714;2
31-08-2005 00:00;326.258;2
01-09-2005 00:00;324.164;2
02-09-2005 00:00;320.989;2
03-09-2005 00:00;317.266;2
04-09-2005 00:00;314.621;2
05-09-2005 00:00;313.413;2
06-09-2005 00:00;311.853;2
07-09-2005 00:00;311.189;2
08-09-2005 00:00;313.154;2
09-09-2005 00:00;313.897;2
10-09-2005 00:00;315.935;2
11-09-2005 00:00;318.472;2
12-09-2005 00:00;321.112;2
13-09-2005 00:00;322.299;2
14-09-2005 00:00;327.942;2
15-09-2005 00:00;333.733;2
16-09-2005 00:00;334.676;2
17-09-2005 00:00;336.831;2
18-09-2005 00:00;340.057;2
19-09-2005 00:00;343.612;2
20-09-2005 00:00;345.006;2
21-09-2005 00:00;345.545;2
22-09-2005 00:00;347.266;2
23-09-2005 00:00;346.453;2
24-09-2005 00:00;345.760;2
25-09-2005 00:00;347.227;2
26-09-2005 00:00;348.453;2
27-09-2005 00:00;347.929;2
28-09-2005 00:00;361.449;2
29-09-2005 00:00;361.808;2
30-09-2005 00:00;354.567;2
01-10-2005 00:00;360.290;2
02-10-2005 00:00;364.034;2
03-10-2005 00:00;345.391;2
04-10-2005 00:00;341.170;2
05-10-2005 00:00;337.569;2
06-10-2005 00:00;341.738;2
07-10-2005 00:00;346.947;2
08-10-2005 00:00;351.197;2
09-10-2005 00:00;357.440;2
10-10-2005 00:00;363.737;2
11-10-2005 00:00;365.458;2
12-10-2005 00:00;368.597;2
13-10-2005 00:00;373.752;2
14-10-2005 00:00;377.735;2
15-10-2005 00:00;384.051;2
16-10-2005 00:00;393.105;2
17-10-2005 00:00;398.902;2
18-10-2005 00:00;406.297;2
19-10-2005 00:00;413.091;2
20-10-2005 00:00;422.335;2
21-10-2005 00:00;437.666;2
22-10-2005 00:00;501.003;2
23-10-2005 00:00;478.352;2
24-10-2005 00:00;462.506;2
25-10-2005 00:00;644.728;2
26-10-2005 00:00;775.786;2
27-10-2005 00:00;640.702;2
28-10-2005 00:00;581.878;2
29-10-2005 00:00;556.062;2
30-10-2005 00:00;542.807;2
31-10-2005 00:00;536.991;2
01-11-2005 00:00;579.739;2
02-11-2005 00:00;572.402;2
03-11-2005 00:00;747.105;2
04-11-2005 00:00;788.463;2
05-11-2005 00:00;765.258;2
06-11-2005 00:00;771.472;2
07-11-2005 00:00;759.791;2
08-11-2005 00:00;800.435;2
09-11-2005 00:00;769.126;2
10-11-2005 00:00;735.328;2
11-11-2005 00:00;744.627;2
12-11-2005 00:00;788.457;2
13-11-2005 00:00;787.062;2
14-11-2005 00:00;769.805;2
15-11-2005 00:00;887.545;2
16-11-2005 00:00;920.550;2
17-11-2005 00:00;857.007;2
18-11-2005 00:00;802.499;2
19-11-2005 00:00;765.986;2
20-11-2005 00:00;757.707;2
21-11-2005 00:00;798.718;2
22-11-2005 00:00;797.151;2
23-11-2005 00:00;804.228;2
24-11-2005 00:00;826.739;2
25-11-2005 00:00;1127.395;2
26-11-2005 00:00;1405.202;2
27-11-2005 00:00;1288.958;2
28-11-2005 00:00;1133.565;2
29-11-2005 00:00;1037.178;2
30-11-2005 00:00;987.359;2
01-12-2005 00:00;961.718;2
02-12-2005 00:00;960.501;2
03-12-2005 00:00;956.930;2
04-12-2005 00:00;962.281;2
05-12-2005 00:00;1037.025;2
06-12-2005 00:00;1142.161;2
07-12-2005 00:00;1154.145;2
08-12-2005 00:00;1111.403;2
09-12-2005 00:00;1079.387;2
10-12-2005 00:00;1046.634;2
11-12-2005 00:00;1042.125;2
12-12-2005 00:00;1022.631;2
13-12-2005 00:00;997.741;2
14-12-2005 00:00;1003.601;2
15-12-2005 00:00;1057.665;2
16-12-2005 00:00;1188.861;2
17-12-2005 00:00;1245.566;2
18-12-2005 00:00;1148.085;2
19-12-2005 00:00;1102.391;2
20-12-2005 00:00;1137.335;2
21-12-2005 00:00;1184.113;2
22-12-2005 00:00;1247.416;2
23-12-2005 00:00;1279.946;2
24-12-2005 00:00;1320.139;2
25-12-2005 00:00;1273.775;2
26-12-2005 00:00;1213.187;2
27-12-2005 00:00;1150.359;2
28-12-2005 00:00;1118.270;2
29-12-2005 00:00;1115.083;2
30-12-2005 00:00;1106.666;2
31-12-2005 00:00;1092.130;2
01-01-2006 00:00;1100.515;2
02-01-2006 00:00;1145.365;2
03-01-2006 00:00;1141.066;2
04-01-2006 00:00;1129.630;2
05-01-2006 00:00;1142.177;2
06-01-2006 00:00;1200.189;2
07-01-2006 00:00;1227.139;2
08-01-2006 00:00;1239.384;2
09-01-2006 00:00;1231.864;2
10-01-2006 00:00;1225.815;2
11-01-2006 00:00;2184.711;2
12-01-2006 00:00;3072.126;2
13-01-2006 00:00;2563.458;2
14-01-2006 00:00;2111.338;2
15-01-2006 00:00;1769.079;2
16-01-2006 00:00;1539.161;2
17-01-2006 00:00;1406.802;2
18-01-2006 00:00;1318.533;2
19-01-2006 00:00;1232.577;2
20-01-2006 00:00;1264.440;2
21-01-2006 00:00;1497.029;2
22-01-2006 00:00;1354.771;2
23-01-2006 00:00;1274.127;2
24-01-2006 00:00;1217.019;2
25-01-2006 00:00;1214.300;2
26-01-2006 00:00;1158.543;2
27-01-2006 00:00;1119.882;2
28-01-2006 00:00;1084.669;2
29-01-2006 00:00;1066.601;2
30-01-2006 00:00;1061.971;2
31-01-2006 00:00;1095.493;2
01-02-2006 00:00;1153.870;2
02-02-2006 00:00;1398.908;2
03-02-2006 00:00;1797.252;2
04-02-2006 00:00;1703.710;2
05-02-2006 00:00;1543.147;2
06-02-2006 00:00;1645.116;2
07-02-2006 00:00;3327.351;2
08-02-2006 00:00;3691.928;2
09-02-2006 00:00;3661.443;2
10-02-2006 00:00;3151.206;2
11-02-2006 00:00;2519.086;2
12-02-2006 00:00;2091.837;2
13-02-2006 00:00;1844.539;2
14-02-2006 00:00;1715.787;2
15-02-2006 00:00;1690.902;2
16-02-2006 00:00;2047.808;2
17-02-2006 00:00;3115.873;2
18-02-2006 00:00;3454.302;2
19-02-2006 00:00;3108.231;2
20-02-2006 00:00;2583.583;2
21-02-2006 00:00;2211.086;2
22-02-2006 00:00;1977.107;2
23-02-2006 00:00;1874.258;2
24-02-2006 00:00;1822.492;2
25-02-2006 00:00;1774.943;2
26-02-2006 00:00;1707.155;2
27-02-2006 00:00;1649.124;2
28-02-2006 00:00;1642.381;2
01-03-2006 00:00;1585.110;2
02-03-2006 00:00;1545.758;2
03-03-2006 00:00;1513.375;2
04-03-2006 00:00;1474.510;2
05-03-2006 00:00;1440.518;2
06-03-2006 00:00;1406.477;2
07-03-2006 00:00;1397.121;2
08-03-2006 00:00;1398.164;2
09-03-2006 00:00;1402.467;2
10-03-2006 00:00;1375.764;2
11-03-2006 00:00;1339.506;2
12-03-2006 00:00;1371.793;2
13-03-2006 00:00;1318.174;2
14-03-2006 00:00;1322.403;2
15-03-2006 00:00;1322.176;2
16-03-2006 00:00;1320.501;2
17-03-2006 00:00;1324.255;2
18-03-2006 00:00;1329.814;2
19-03-2006 00:00;1373.387;2
20-03-2006 00:00;1409.935;2
21-03-2006 00:00;1387.017;2
22-03-2006 00:00;1373.690;2
23-03-2006 00:00;1400.364;2
24-03-2006 00:00;1439.232;2
25-03-2006 00:00;1437.561;2
26-03-2006 00:00;1708.534;2
27-03-2006 00:00;2425.188;2
28-03-2006 00:00;3327.881;2
29-03-2006 00:00;3089.850;2
30-03-2006 00:00;2652.240;2
31-03-2006 00:00;3069.738;2
01-04-2006 00:00;2788.359;2
02-04-2006 00:00;2579.855;2
03-04-2006 00:00;2435.470;2
04-04-2006 00:00;2283.703;2
05-04-2006 00:00;2230.729;2
06-04-2006 00:00;2124.883;2
07-04-2006 00:00;2241.759;2
08-04-2006 00:00;2235.348;2
09-04-2006 00:00;2466.232;2
10-04-2006 00:00;2329.311;2
11-04-2006 00:00;2119.785;2
12-04-2006 00:00;2085.565;2
13-04-2006 00:00;2258.392;2
14-04-2006 00:00;2486.072;2
15-04-2006 00:00;2190.202;2
16-04-2006 00:00;1937.615;2
17-04-2006 00:00;1759.864;2
18-04-2006 00:00;1644.414;2
19-04-2006 00:00;1541.582;2
20-04-2006 00:00;1559.296;2
21-04-2006 00:00;1526.932;2
22-04-2006 00:00;1767.032;2
23-04-2006 00:00;1682.609;2
24-04-2006 00:00;1519.435;2
25-04-2006 00:00;1400.184;2
26-04-2006 00:00;1313.490;2
27-04-2006 00:00;1236.399;2
28-04-2006 00:00;1202.189;2
29-04-2006 00:00;1281.307;2
30-04-2006 00:00;1190.381;2
01-05-2006 00:00;1124.478;2
02-05-2006 00:00;1077.155;2
03-05-2006 00:00;1023.413;2
04-05-2006 00:00;973.284;2
05-05-2006 00:00;944.913;2
06-05-2006 00:00;928.394;2
07-05-2006 00:00;911.990;2
08-05-2006 00:00;895.135;2
09-05-2006 00:00;874.048;2
10-05-2006 00:00;862.463;2
11-05-2006 00:00;847.901;2
12-05-2006 00:00;828.495;2
13-05-2006 00:00;822.638;2
14-05-2006 00:00;811.044;2
15-05-2006 00:00;802.656;2
16-05-2006 00:00;905.514;2
17-05-2006 00:00;868.205;2
18-05-2006 00:00;944.305;2
19-05-2006 00:00;976.415;2
20-05-2006 00:00;1040.133;2
21-05-2006 00:00;1373.228;2
22-05-2006 00:00;1228.079;2
23-05-2006 00:00;1325.756;2
24-05-2006 00:00;1270.954;2
25-05-2006 00:00;1453.308;2
26-05-2006 00:00;1270.358;2
27-05-2006 00:00;1116.668;2
28-05-2006 00:00;1151.054;2
29-05-2006 00:00;1142.062;2
30-05-2006 00:00;1106.362;2
31-05-2006 00:00;1148.064;2
01-06-2006 00:00;1265.528;2
02-06-2006 00:00;1216.264;2
03-06-2006 00:00;1092.857;2
04-06-2006 00:00;1001.520;2
05-06-2006 00:00;918.981;2
06-06-2006 00:00;868.945;2
07-06-2006 00:00;836.710;2
08-06-2006 00:00;809.407;2
09-06-2006 00:00;772.500;2
10-06-2006 00:00;742.496;2
11-06-2006 00:00;710.882;2
12-06-2006 00:00;676.911;2
13-06-2006 00:00;652.220;2
14-06-2006 00:00;631.987;2
15-06-2006 00:00;624.582;2
16-06-2006 00:00;598.017;2
17-06-2006 00:00;589.548;2
18-06-2006 00:00;567.285;2
19-06-2006 00:00;541.765;2
20-06-2006 00:00;523.264;2
21-06-2006 00:00;510.371;2
22-06-2006 00:00;506.170;2
23-06-2006 00:00;492.145;2
24-06-2006 00:00;474.306;2
25-06-2006 00:00;460.503;2
26-06-2006 00:00;458.810;2
27-06-2006 00:00;456.923;2
28-06-2006 00:00;436.153;2
29-06-2006 00:00;420.435;2
30-06-2006 00:00;407.064;2
01-07-2006 00:00;396.123;2
02-07-2006 00:00;381.927;2
03-07-2006 00:00;370.836;2
04-07-2006 00:00;360.617;2
05-07-2006 00:00;357.022;2
06-07-2006 00:00;351.334;2
07-07-2006 00:00;348.903;2
